album,artist,lyric,song,year
Fuckin Crazy! (2001),Eminem,Am I comin' or goin'? I can barely decide,My Name Is,2001
Fuckin Crazy! (2001),Eminem,Put a bulletproof vest on and shoot myself in the head (Bang!),My Name Is,2001
Fuckin Crazy! (2001),Eminem,Hi! My name is... (Who?) My name is...,My Name Is,2001
Fuckin Crazy! (2001),Eminem,What would drive someone completely over the edge,Green and Gold,2001
Fuckin Crazy! (2001),Eminem,Mad at the world I've had it with girls,Green and Gold,2001
Fuckin Crazy! (2001),Eminem,At your next stop gimme that Rolex watch,Green and Gold,2001
Fuckin Crazy! (2001),Eminem,Hopped out to flee on my feet,Green and Gold,2001
Fuckin Crazy! (2001),Eminem,I grew up in the wild hood,3 Verses,2001
Fuckin Crazy! (2001),Eminem,You probably think that I'm a negative person don't be so sure of it,3 Verses,2001
Fuckin Crazy! (2001),Eminem,I'm blowing mine out,3 Verses,2001
Fuckin Crazy! (2001),Eminem,With a 4 door Ford,3 Verses,2001
Fuckin Crazy! (2001),Eminem,While I'm standin next to ya,3 Verses,2001
Fuckin Crazy! (2001),Eminem,Who were picked up in an ambulance,3 Verses,2001
Fuckin Crazy! (2001),Eminem,Better call the fire department,3 Verses,2001
Fuckin Crazy! (2001),Eminem,Met a retarded kid named Greg with a wooden leg,3 Verses,2001
Fuckin Crazy! (2001),Eminem,Leaving you in the aftermath of holocaust and traumas,3 Verses,2001
Fuckin Crazy! (2001),Eminem,I'm more or less sick in the head,3 Verses,2001
Fuckin Crazy! (2001),Eminem,(Eminem),Busa Rhyme,2001
Fuckin Crazy! (2001),Eminem,"Call me Boogie Night, the stalker that walks awkward",Busa Rhyme,2001
Fuckin Crazy! (2001),Eminem,Then I'ma vanish off the face of the planet and come back,Busa Rhyme,2001
Fuckin Crazy! (2001),Eminem,(Shady) Yeah,Busa Rhyme,2001
Fuckin Crazy! (2001),Eminem,"Full of earl, head twirls every time the toilet swirls *flush*",Busa Rhyme,2001
Fuckin Crazy! (2001),Eminem,And as long as I stay in the studio and keep cuttin',Busa Rhyme,2001
Fuckin Crazy! (2001),Eminem,(Missy) Won't you busa rhyme for me boy ...,Busa Rhyme,2001
Fuckin Crazy! (2001),Eminem,"We gon' get high, we gon' roll to Vegas",Busa Rhyme,2001
Fuckin Crazy! (2001),Eminem,"I'm homicidal, and suicidal with no friends",Busa Rhyme,2001
Fuckin Crazy! (2001),Eminem,And shot every window out on the way down to the ground (KEEP FILMING!),Busa Rhyme,2001
Fuckin Crazy! (2001),Eminem,"Uh, I'ma put you all in the line",Busa Rhyme,2001
Fuckin Crazy! (2001),Eminem,"Never fear, cause pissy Missy's through the crowd",Busa Rhyme,2001
Fuckin Crazy! (2001),Eminem,"Cool, cool, cool",Busa Rhyme,2001
Fuckin Crazy! (2001),Eminem,I laced your weed with insect repellent better check the smellin',Fucking Crazy,2001
Fuckin Crazy! (2001),Eminem,"The world ain't ready for me yet, I can tell",Fucking Crazy,2001
Fuckin Crazy! (2001),Eminem,If y'all don't like me you can suck my dick till you numb it,Fucking Crazy,2001
Fuckin Crazy! (2001),Eminem,"Is fuckin' crazy, you hear me?",Fucking Crazy,2001
Fuckin Crazy! (2001),Eminem,Be careful you might get what you ask for,Nuttin' to Do,2001
Fuckin Crazy! (2001),Eminem,I hope God forgives me for my sins,Fucking Crazy,2001
Fuckin Crazy! (2001),Eminem,"For twenty grand, a bottle of pain pills and a minithin",Fucking Crazy,2001
Fuckin Crazy! (2001),Eminem,Medicine'll get me revvin' like a 747 jet engine,Fucking Crazy,2001
Fuckin Crazy! (2001),Eminem,And pick up your Slim Shady shit is on rucus,Fucking Crazy,2001
Fuckin Crazy! (2001),Eminem,"For twenty grand, a bottle of pain pills and a minithin",Fucking Crazy,2001
Fuckin Crazy! (2001),Eminem,All of us,Fucking Crazy,2001
Fuckin Crazy! (2001),Eminem,"(Chorus: Royce the 5-9, Eminem)",Nuttin' to Do,2001
Fuckin Crazy! (2001),Eminem,I am bored!,Nuttin' to Do,2001
Fuckin Crazy! (2001),Eminem,"I'm on some shook shit, if it's missin' I took it (whoops!)",Nuttin' to Do,2001
Fuckin Crazy! (2001),Eminem,"Comin' with five gunmen, waitin to do a drive-by",Nuttin' to Do,2001
Fuckin Crazy! (2001),Eminem,"I take it if you run your mouth, then you wanna get sent up",Nuttin' to Do,2001
Fuckin Crazy! (2001),Eminem,"And by the time you all catch on, I'ma end your career",Nuttin' to Do,2001
Fuckin Crazy! (2001),Eminem,Gettin' skullie while I'm autographin,Nuttin' to Do,2001
Fuckin Crazy! (2001),Eminem,Juvenile? Same difference -- I need some 'caine,Nuttin' to Do,2001
Fuckin Crazy! (2001),Eminem,"Take paces, turn around draw in a standoff",Nuttin' to Do,2001
Fuckin Crazy! (2001),Eminem,"Let the tech lift, direct chest hit, melt your necklace",Nuttin' to Do,2001
Fuckin Crazy! (2001),Eminem,"I hit harder than four men,",Watch Dees,2001
Fuckin Crazy! (2001),Eminem,Throw bricks the size of the Stonehenge,Watch Dees,2001
Fuckin Crazy! (2001),Eminem,It's a tight squeeze,Watch Dees,2001
Fuckin Crazy! (2001),Eminem,Who's arm is this?,Watch Dees,2001
Fuckin Crazy! (2001),Eminem,I was probably just tryin' to shake the lice,Watch Dees,2001
Fuckin Crazy! (2001),Eminem,Occurring usually during pain for release in my urine,Watch Dees,2001
Fuckin Crazy! (2001),Eminem,Watch deez,Watch Dees,2001
Fuckin Crazy! (2001),Eminem,"No wheels and no keys, no boats no snowmobiles and no skis",Forgot About Dre,2001
Fuckin Crazy! (2001),Eminem,"Gave you a tape full dope beats to bump, when you stroll through in your 'hood",Forgot About Dre,2001
Fuckin Crazy! (2001),Eminem,Nowadays everybody wanna talk like they got some'in to say,Forgot About Dre,2001
Fuckin Crazy! (2001),Eminem,"Giving an awkward eye, (",Forgot About Dre,2001
Fuckin Crazy! (2001),Eminem,"With a can full of gas and a hand full of matches, and still weren't found out (",Forgot About Dre,2001
Fuckin Crazy! (2001),Eminem,"There's no way that you can save me, it's OK go with him Hailey (",Forgot About Dre,2001
Fuckin Crazy! (2001),Eminem,And motherfuckers act like they forgot about Dre,Forgot About Dre,2001
Fuckin Crazy! (2001),Eminem,"'Cause I stay well off, now all I get is hate mail all day sayin' ""Dre fell off""",Forgot About Dre,2001
Fuckin Crazy! (2001),Eminem,Nowadays everybody wanna talk like they got some'in to say,Forgot About Dre,2001
Fuckin Crazy! (2001),Eminem,"But nothin' comes out when they move their lips, just a bunch o' gibberish",Forgot About Dre,2001
Fuckin Crazy! (2001),Eminem,If I ain't in it for the money I'm in it for the P (or is it D),Fuck Off,2001
Fuckin Crazy! (2001),Eminem,We won't quit until we're banned from existence,Fuck Off,2001
Fuckin Crazy! (2001),Eminem,But I've been true to this shit given' my heart and soul,Fuck Off,2001
Fuckin Crazy! (2001),Eminem,The 10 karat Kid with my triggers cockin',Fuck Off,2001
Fuckin Crazy! (2001),Eminem,I ride like Setta in the Indy 5,Fuck Off,2001
Fuckin Crazy! (2001),Eminem,Put faith in lust and in God I trust,Fuck Off,2001
Fuckin Crazy! (2001),Eminem,Fuck Off,Fuck Off,2001
Fuckin Crazy! (2001),Eminem,Two Withe boys who spike punch and light joints,Fuck Off,2001
Fuckin Crazy! (2001),Eminem,'Cause when I stage dive people are scared to catch me,Fuck Off,2001
Fuckin Crazy! (2001),Eminem,Snap caught you in the act like Vivitar,5 Star Generals,2001
Fuckin Crazy! (2001),Eminem,Jot the thoughts in my chronicles,5 Star Generals,2001
Fuckin Crazy! (2001),Eminem,"Fuck hell, Satan sent my ass to the sun",5 Star Generals,2001
Fuckin Crazy! (2001),Eminem,Slammin' the brakes,5 Star Generals,2001
Fuckin Crazy! (2001),Eminem,I miss my sanity since the night we departed,5 Star Generals,2001
Fuckin Crazy! (2001),Eminem,Prayin' to a god that don't excist,5 Star Generals,2001
Fuckin Crazy! (2001),Eminem,Stressin ANY language,5 Star Generals,2001
Fuckin Crazy! (2001),Eminem,And probably go platinum on the day that the world ends,5 Star Generals,2001
Fuckin Crazy! (2001),Eminem,Down is to hell is where I send them villain,5 Star Generals,2001
Fuckin Crazy! (2001),Eminem,You get a round of clips,5 Star Generals,2001
Fuckin Crazy! (2001),Eminem,I'm speaking English,5 Star Generals,2001
Fuckin Crazy! (2001),Eminem,Say the nice,5 Star Generals,2001
Fuckin Crazy! (2001),Eminem,So submit it in your mental,5 Star Generals,2001
Fuckin Crazy! (2001),Eminem,That causes skin cracks on impact,5 Star Generals,2001
Fuckin Crazy! (2001),Eminem,And a blue sea anually,5 Star Generals,2001
Fuckin Crazy! (2001),Eminem,To be honest when I'm on the chronic antibiotic,5 Star Generals,2001
Fuckin Crazy! (2001),Eminem,Brought to you by the world famous Wake-Up Show!,The Anthem,2001
Fuckin Crazy! (2001),Eminem,"One stopped, parks pops his true-a fancy a shag wee burners",The Anthem,2001
Fuckin Crazy! (2001),Eminem,"Put me off in a cipher? Partner, you can't fuck with the sniper",The Anthem,2001
Fuckin Crazy! (2001),Eminem,"This place is my house, I might as well erase my face with white-out",The Anthem,2001
Fuckin Crazy! (2001),Eminem,"You're tied down and duct-taped, fuck rape",The Anthem,2001
Fuckin Crazy! (2001),Eminem,"Xzibit take control, locked, loaded, and ready to roll",The Anthem,2001
Fuckin Crazy! (2001),Eminem,"From minimum thrusts, bust multiple assaults in small interims",The Anthem,2001
Fuckin Crazy! (2001),Eminem,"On the Wake-Up Show with Sway, Tech and DJ Revolution",The Anthem,2001
Fuckin Crazy! (2001),Eminem,"Tearin' your neck away, flood up the street with bloody decora'",The Anthem,2001
Fuckin Crazy! (2001),Eminem,(Chino XL),The Anthem,2001
Fuckin Crazy! (2001),Eminem,With style filed for sexual harassment like Tisha Camp-bell,The Anthem,2001
Fuckin Crazy! (2001),Eminem,"I'm Chino X, bring KRS in",The Anthem,2001
Fuckin Crazy! (2001),Eminem,"Nevertheless I wreck you, now you know what Sway and Tech do",The Anthem,2001
Fuckin Crazy! (2001),Eminem,(R5) What...,Scary Movies,2001
Fuckin Crazy! (2001),Eminem,"Into your heart with, content, yo who wanna start with",Scary Movies,2001
Fuckin Crazy! (2001),Eminem,"Six percent, of y'all niggaz is just pretend",Scary Movies,2001
Fuckin Crazy! (2001),Eminem,And I'ma spit thunder (what?) stick to my guns,Scary Movies,2001
Fuckin Crazy! (2001),Eminem,Y'all want drama? Wanna make a scary movie?,Scary Movies,2001
Fuckin Crazy! (2001),Eminem,So fast it'll look like an invisible man standin,Scary Movies,2001
Fuckin Crazy! (2001),Eminem,With three spokes stickin out of my pant leg,Scary Movies,2001
Fuckin Crazy! (2001),Eminem,And then backed up on,Scary Movies,2001
Fuckin Crazy! (2001),Eminem,And when I'm down to my last breath,Scary Movies,2001
Fuckin Crazy! (2001),Eminem,(Em) Put 'em together,Scary Movies,2001
Fuckin Crazy! (2001),Eminem,"I'm ready for the showdown, that go down at one",The Showdown,2001
Fuckin Crazy! (2001),Eminem,"I'm polishin gold, waitin for this drama to unfold",The Showdown,2001
Fuckin Crazy! (2001),Eminem,But I know you - the name's Slim - you want revenge?,The Showdown,2001
Fuckin Crazy! (2001),Eminem,Got your shotgun by your side,The Showdown,2001
Fuckin Crazy! (2001),Eminem,(Do you recall when you and Snoop was a group?),The Showdown,2001
Fuckin Crazy! (2001),Eminem,Who?,The Showdown,2001
Fuckin Crazy! (2001),Eminem,An old ghost town that everybody forgot,The Showdown,2001
Fuckin Crazy! (2001),Eminem,Our mission - is to get him to stop layin eggs,The Showdown,2001
Fuckin Crazy! (2001),Eminem,"I said ""It's Dre's Day,"" and started to spray",The Showdown,2001
Fuckin Crazy! (2001),Eminem,The Wild... Gotham,The Showdown,2001
Fuckin Crazy! (2001),Eminem,Mr. Eon: Iron Mic Trilogy,Flyest Material,2001
Fuckin Crazy! (2001),Eminem,They trade in their high tops for nice sized white rocks,Flyest Material,2001
Fuckin Crazy! (2001),Eminem,"They never had a chance, I might chew up all their babies (waaah)",Flyest Material,2001
Fuckin Crazy! (2001),Eminem,"No pun intended, snapped out of your whip",Flyest Material,2001
Fuckin Crazy! (2001),Eminem,"Like cave women, while I'm grave diggin' with Marilyn Man's",Flyest Material,2001
Fuckin Crazy! (2001),Eminem,And if you're spittin' whack shit on the microphone,Flyest Material,2001
Fuckin Crazy! (2001),Eminem,Eminem:,Flyest Material,2001
Fuckin Crazy! (2001),Eminem,My loose leaf leave your whole persona weak,Flyest Material,2001
Fuckin Crazy! (2001),Eminem,Best go back in time and steal my whole seed,Flyest Material,2001
Fuckin Crazy! (2001),Eminem,Eminem:,Flyest Material,2001
Fuckin Crazy! (2001),Eminem,I'm e-mailing you at the wrong website,Flyest Material,2001
Fuckin Crazy! (2001),Eminem,I'm takin' off both shoes and stickin' each middle toe up (fuck y'all),Flyest Material,2001
Fuckin Crazy! (2001),Eminem,"Dollar signs flashin', I'ma take your last hit (gimme that)",Flyest Material,2001
Fuckin Crazy! (2001),Eminem,"Mr. Eon: Mr. Eon, illest rhyme dropper",Flyest Material,2001
Fuckin Crazy! (2001),Eminem,"""Puffy is good, (HEY!) but Slim Shady is for the children!"" (WAIT!)",Get You Mad,2001
Fuckin Crazy! (2001),Eminem,And make 'em come to your basement and listen,Get You Mad,2001
Fuckin Crazy! (2001),Eminem,And put yours on the owner's table (here listen!),Get You Mad,2001
Fuckin Crazy! (2001),Eminem,Pull him aside and rap as wack as you can,Get You Mad,2001
Fuckin Crazy! (2001),Eminem,"Told Mya this shit was all about me-ah (""It's all about me.."")",Get You Mad,2001
Fuckin Crazy! (2001),Eminem,While you're out siphoning gas for your lawnmower to cut the grass,Get You Mad,2001
Fuckin Crazy! (2001),Eminem,In your driveway (WHAT?) and drive away (* car peels out *),Get You Mad,2001
Fuckin Crazy! (2001),Eminem,I'm sick enough to beat you to death with a feather pillow,Get You Mad,2001
Fuckin Crazy! (2001),Eminem,"It's not a gimmick bitch, it's an image I live it",Get You Mad,2001
Fuckin Crazy! (2001),Eminem,You just triggered the prick who just mixed liquor,Get You Mad,2001
Fuckin Crazy! (2001),Eminem,"On how you just got smoked, and if you do live",Get You Mad,2001
Fuckin Crazy! (2001),Eminem,"""He'll never make it, his wrist is slit too bad""",Get You Mad,2001
Fuckin Crazy! (2001),Eminem,And we don't give a heck (uh-uh),Get You Mad,2001
Fuckin Crazy! (2001),Eminem,(Domingo),Hustlers and Hardcore,2001
Fuckin Crazy! (2001),Eminem,Hustlers! Hustlers and Hardcore!,Hustlers and Hardcore,2001
Fuckin Crazy! (2001),Eminem,Danger hander,Hustlers and Hardcore,2001
Fuckin Crazy! (2001),Eminem,Hiding under clothes in dirty hampers,Hustlers and Hardcore,2001
Fuckin Crazy! (2001),Eminem,And force feed you them both and on each feet is a cleat shoe,Hustlers and Hardcore,2001
Fuckin Crazy! (2001),Eminem,The Bad... the Evil.,Nuttin' to Do,2001
Fuckin Crazy! (2001),Eminem,Wanna copy me and do exactly like I did? (Yeah yeah!),My Name Is,2001
Fuckin Crazy! (2001),Eminem,"Got pissed off, and ripped Pamela Lee's tits off",My Name Is,2001
Fuckin Crazy! (2001),Eminem,Hi! My name is... (Huh?) My name is...,My Name Is,2001
Fuckin Crazy! (2001),Eminem,I smacked him in his face with an eraser,My Name Is,2001
Fuckin Crazy! (2001),Eminem,Ninety-nine percent of my life I was lied to,My Name Is,2001
Fuckin Crazy! (2001),Eminem,(R5) What? Nine-nine,Scary Movies,2001
Fuckin Crazy! (2001),Eminem,"(R5) Uh, when the bad meets the bad... yo...",Scary Movies,2001
Fuckin Crazy! (2001),Eminem,I'm free-fallin' feet first out of a damn tree,Scary Movies,2001
Fuckin Crazy! (2001),Eminem,Better be ready for the second Celebrity Deathmatch (Ding! Ding!),Scary Movies,2001
Fuckin Crazy! (2001),Eminem,"Came home in a frenzy, pushin a ten speed",Scary Movies,2001
Fuckin Crazy! (2001),Eminem,"I'm headed for Hell, I'd rather be dead or in jail",Scary Movies,2001
Fuckin Crazy! (2001),Eminem,The one man on the planet that'll drive off of the Grand Canyon,Scary Movies,2001
Fuckin Crazy! (2001),Eminem,All of y'all niggaz get pissed on claimin you pissed off,Scary Movies,2001
Fuckin Crazy! (2001),Eminem,"What? Big balls, that's why when I spit, your clique stalls",Scary Movies,2001
Fuckin Crazy! (2001),Eminem,Trust that - you rhyme all wack on rough tracks,Scary Movies,2001
Fuckin Crazy! (2001),Eminem,"Five Nine, a street nigga with deep feelin' (what?)",Scary Movies,2001
Fuckin Crazy! (2001),Eminem,King of Detroit who they namin the city after (what?),Scary Movies,2001
Fuckin Crazy! (2001),Eminem,(Royce),Scary Movies,2001
Fuckin Crazy! (2001),Eminem,"(R5) Yo, Royce 5-9",Scary Movies,2001
Fuckin Crazy! (2001),Eminem,"But I'm willin' to bet, on a Sway & a Tech",The Anthem,2001
Fuckin Crazy! (2001),Eminem,As ill as it gets I still manage to wiggle your neck with sweat,The Anthem,2001
Fuckin Crazy! (2001),Eminem,I'm Wake-Up Show reppin' with Sway and Tech,The Anthem,2001
Fuckin Crazy! (2001),Eminem,I fuckin' murder your young style like JonBenet Ramsey,The Anthem,2001
Fuckin Crazy! (2001),Eminem,"(Who?) My name is... chika-chika, Slim Shady",My Name Is,2001
Fuckin Crazy! (2001),Eminem,"Rev can give it to you, but whatcha gon' do with it",The Anthem,2001
Fuckin Crazy! (2001),Eminem,Until the head of jake investigate,The Anthem,2001
Fuckin Crazy! (2001),Eminem,Wake-Up Show for those slept away,The Anthem,2001
Fuckin Crazy! (2001),Eminem,"O, huh, C now like Omar Credle",The Anthem,2001
Fuckin Crazy! (2001),Eminem,"When I cut your neck, leave a little piece of flesh",The Anthem,2001
Fuckin Crazy! (2001),Eminem,(Pharoahe Monch),The Anthem,2001
Fuckin Crazy! (2001),Eminem,Or listen to my niggas Tech and Sway so you can wake up,The Anthem,2001
Fuckin Crazy! (2001),Eminem,I'd rather just hump a slut's leg with my nuts shaved,The Anthem,2001
Fuckin Crazy! (2001),Eminem,"""Hey that's my couch, bitch!""",The Anthem,2001
Fuckin Crazy! (2001),Eminem,"Now I got Swedish women yelling, ""Tech N9NE's filled!""",The Anthem,2001
Fuckin Crazy! (2001),Eminem,"Your flow's premature, clean your dirt diaper",The Anthem,2001
Fuckin Crazy! (2001),Eminem,"Look around, your town is crumblin'",The Anthem,2001
Fuckin Crazy! (2001),Eminem,"When I woke up, I got the mic and never chocked up",The Anthem,2001
Fuckin Crazy! (2001),Eminem,"Sacred sword play tongue-twist, piercin holes in you",The Anthem,2001
Fuckin Crazy! (2001),Eminem,Artist : Eminem,Watch Dees,2001
Fuckin Crazy! (2001),Eminem,"And you will see which animal me,",5 Star Generals,2001
Fuckin Crazy! (2001),Eminem,You still wouldn't understand the full concept,5 Star Generals,2001
Fuckin Crazy! (2001),Eminem,"Wether cry line, crayon pen or pencil",5 Star Generals,2001
Fuckin Crazy! (2001),Eminem,Since you find it essential to sub the sentence,5 Star Generals,2001
Fuckin Crazy! (2001),Eminem,(A.L.),5 Star Generals,2001
Fuckin Crazy! (2001),Eminem,I'll beat you up in front of Jerry Springer,5 Star Generals,2001
