album,artist,lyric,song,year
Still I Rise (1999),tupac,"I feel you (Ah) (Baby, don't)",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"But you can't, you can't give up (Hey, 2Pac what?)",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Baby, don't cry, I hope you got your head up (Outlawz)",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Even when the road is hard, never give up",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Baby, don't cry, I hope you got your head up",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Even when the road is hard, never give up (Keep ya head up)",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,Now here's a story 'bout a woman with dreams,Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"So picture perfect at thirteen, an ebony queen",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,Beneath the surface it was more than just a crooked smile,Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,Nobody knew about her secret so it took a while,Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,I could see a tear fall slow down her black cheek,Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Sheddin' quiet tears in the back seat, so when she asked me",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"""What would you do if it was you?""",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,Couldn't answer such a horrible pain to live through,Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,I tried to trade places in the tragedy,Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,I couldn't picture three crazed niggaz grabbin' me,Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"For just a moment I was trapped in the pain, Lord come and take me",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Four niggaz violated, they chased and they raped me",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Even though it wasn't me, I could feel the grief",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,Thinkin' with your brains blown that would make the pain go,Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"No, you got to find a way to survive",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,'Cause they win when your soul dies,Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Baby, please don't cry, you got to keep your head up",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Even when the road is hard, never give up",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Baby, don't cry, you got to keep your head up",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Even when the road is hard, never give up",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Baby, don't cry, I hope you got your head up",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Even when the road is hard, never give up (Never give up)",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Baby, don't cry, I hope you got your head up (Never give up)",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Even when the road is hard, never give up",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Baby, don't cry",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Forget him, girl (Forget him, girl), he ain't gon' never change",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,I ain't no hater but that nigga lost in the game,Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,After the bright lights and big thangs,Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"He probably could love you, but he in love with the struggle",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Everyday, his mind on gettin' mo' (Gettin' mo')",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"And never your feelings, he's chasin millions fo' sho'",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Oh, oh (Oh, oh), now you 'bout to have his baby? (Damn!)",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,Another wild-ass nigga that's gon' drive you crazy,Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"You got too much, mo', livin' to do I'm spittin' this to you,",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,'Cause you deserve more than what he givin' to you (That's right),Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Beautiful, black, precious, and complicated",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"A new millennium dime piece, so fine she",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,Got 'em all stuck standin' still when she come through,Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Baby, take a little mo' time, love'll find you",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,And show us the sky's blue somebody other than me,Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Gon' give you everything you need, feel me? (Don't cry)",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Baby, don't cry, you got to keep your head up",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Even when the road is hard, never give up (You'll be all right)",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Baby, don't cry, you got to keep your head up",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Even when the road is hard, never give up (You'll be all right)",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Baby, don't cry, I hope you got your head up",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Even when the road is hard, never give up (Keep your head up)",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Baby, don't cry, I hope you got your head up (Never give up)",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Even when the road is hard, never give up (No, no, oh)",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Baby, don't cry",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"I'm tryin' to do all that I can, from jump",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Now you losin', you was choosin' the wrong man",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Dealt the wrong hand, you was young and beautiful",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Lost and turned out, what you let that nigga do to you? (Damn)",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"I knew her since elementary, she blew a kiss to me",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Wrote me a note in crayon, wantin' to get with me",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"We was kids, now she got three kids",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"They see their father e'ryday, and they don't know who he is",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Seen him last night, homey roll a E-class",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Mad cheese in the stash, still a deadbeat dad",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"I bring her, Pampers and food, just to stop through",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"But those, ain't my seeds, nuttin' really I could do (Nah)",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"I feel pity for you, you ain't even his wife",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Seventeen with three kids, locked down for life",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Shoulda chose me, she 'bout to O.D. from the pressure",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Hell, nah, I won't let her (Baby, don't cry)",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Baby, don't cry, you got to keep your head up",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Even when the road is hard, never give up (You'll be all right)",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Baby, don't cry, you got to keep your head up",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Even when the road is hard, never give up (Baby, don't cry)",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Baby, don't cry, I hope you got your head up",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Even when the road is hard, never give up (Baby, baby, baby)",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Baby, don't cry, I hope you got your head up (No)",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Even when the road is hard, never give up (No, oh)",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Baby, don't cry, I gotta keep your head up",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Even when the road is hard, never give up",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Baby, don't cry, you got to keep your head up",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Even when the road is hard, never give up (Ooh, baby)",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Baby, don't cry, I hope you got your head up",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Even when the road is hard, never give up",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Baby, don't cry, I hope you got your head up (Keep your head up)",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"(Keep your head up, never give up)",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Even when the road is hard, never give up",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Baby, don't cry",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Ah, ah, yeah, don't give up (You'll be all right)",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Don't cry, don't cry, don't cry",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Baby, don't cry, I hope you got your head up",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Even when the road is hard, never give up",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Baby, don't cry, I hope you got your head up",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Even when the road is hard, never give up",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Baby, don't cry",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"For all the ladies (Soulshock, Karlin)",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Baby, don't cry",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,Got to keep your head up (<eep your head up),Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,"Makaveli the Don (Head up), aight?",Baby Don't Cry (keep ya head up II),1999
Still I Rise (1999),tupac,(2Pac),As the World Turns,1999
Still I Rise (1999),tupac,As the world turns...,As the World Turns,1999
Still I Rise (1999),tupac,As the world turns my niggaz grow and grow and grow,As the World Turns,1999
Still I Rise (1999),tupac,And get dough and roll and ride,As the World Turns,1999
Still I Rise (1999),tupac,Niggaz die and mommas cry,As the World Turns,1999
Still I Rise (1999),tupac,Niggaz got alibis and suicides and homicides,As the World Turns,1999
Still I Rise (1999),tupac,And three strikes and yo' life and my life and times change,As the World Turns,1999
Still I Rise (1999),tupac,"And niggaz fame, as the world turns...",As the World Turns,1999
Still I Rise (1999),tupac,Though I walk through the valley of hell the shadow follows me,As the World Turns,1999
Still I Rise (1999),tupac,Wisdom hard to swallow tomorrow expect apologies,As the World Turns,1999
Still I Rise (1999),tupac,"You probably panic, stranded in search of a better planet",As the World Turns,1999
Still I Rise (1999),tupac,"Realism hard to understand, we stand slanted",As the World Turns,1999
Still I Rise (1999),tupac,"And still stranded, merciless thieves stole the best of me",As the World Turns,1999
Still I Rise (1999),tupac,I pray to black Jesus to please take the rest of me,As the World Turns,1999
Still I Rise (1999),tupac,"And still, the best of us build, and reach monetary gains",As the World Turns,1999
Still I Rise (1999),tupac,"Some of us kill, but still, most of us can change",As the World Turns,1999
Still I Rise (1999),tupac,"If we search deeper, god bless the hustler, curse the first sleeper",As the World Turns,1999
Still I Rise (1999),tupac,"Enemies get beside me, flows go deeper inside",As the World Turns,1999
Still I Rise (1999),tupac,We we ride plots keep all my enemies blinded,As the World Turns,1999
Still I Rise (1999),tupac,"Time will soon show, a thought can last for years",As the World Turns,1999
Still I Rise (1999),tupac,Outshinin them fakes smile plastic tears,As the World Turns,1999
Still I Rise (1999),tupac,"Like last year, niggaz stuck in the past, and it's clear",As the World Turns,1999
Still I Rise (1999),tupac,Just some busta ass bastards allergic to cash this year,As the World Turns,1999
Still I Rise (1999),tupac,"Makaveli for the Mob, M-O-B",As the World Turns,1999
Still I Rise (1999),tupac,"Killin' bustaz is my motherfuckin job, him or me",As the World Turns,1999
Still I Rise (1999),tupac,"Lyrically fatally driven, niggaz reported missin'",As the World Turns,1999
Still I Rise (1999),tupac,"My competition dead or in prison, as the world turns...",As the World Turns,1999
Still I Rise (1999),tupac,"Chorus: Darryl 'Big D' Harper, (Tupac - in background)",As the World Turns,1999
Still I Rise (1999),tupac,"(Turns... turns, turns, turns, and turns",As the World Turns,1999
Still I Rise (1999),tupac,My niggaz grow and grow and grow,As the World Turns,1999
Still I Rise (1999),tupac,And gettin' dough and dough and dough,As the World Turns,1999
Still I Rise (1999),tupac,From this state to that state,As the World Turns,1999
Still I Rise (1999),tupac,"From this cell to that cell, as the world turns)",As the World Turns,1999
Still I Rise (1999),tupac,As the world keeps turnin' round and round,As the World Turns,1999
Still I Rise (1999),tupac,It's gon' be goin' round as the world turns... and steady turnin',As the World Turns,1999
Still I Rise (1999),tupac,(Young Noble),As the World Turns,1999
Still I Rise (1999),tupac,"As the world turn burnin paths, starin' through my rearview",As the World Turns,1999
Still I Rise (1999),tupac,"It's a war goin' on, and the President is in too",As the World Turns,1999
Still I Rise (1999),tupac,"I hear Tu-Pac sayin', Watch 'em they'll kill you",As the World Turns,1999
Still I Rise (1999),tupac,"Sippin Thug Passion, scrub actin' like he feel you",As the World Turns,1999
Still I Rise (1999),tupac,"Steady plottin, ready or not; Outlawz lost",As the World Turns,1999
Still I Rise (1999),tupac,"But not forgotten, from Gittere to Compton",As the World Turns,1999
Still I Rise (1999),tupac,"A spitter of the hotness, long timeness",As the World Turns,1999
Still I Rise (1999),tupac,So like six I ain't never been rich,As the World Turns,1999
Still I Rise (1999),tupac,"I need cream, to buy Ellene a dream house",As the World Turns,1999
Still I Rise (1999),tupac,"She no longer fiend out y'all, Outlawww",As the World Turns,1999
Still I Rise (1999),tupac,(Napoleon),As the World Turns,1999
Still I Rise (1999),tupac,Another lonely nigga with a 12-gage pump,As the World Turns,1999
Still I Rise (1999),tupac,"With a 12-hour rush to run and get this money, fuck these punks",As the World Turns,1999
Still I Rise (1999),tupac,"Road rules I swim in the dirt, I stay in some skirt",As the World Turns,1999
Still I Rise (1999),tupac,"I hit where it hurts, I ride or die for my turf",As the World Turns,1999
Still I Rise (1999),tupac,I ride or die for Makaveli the legendary war thug nigga,As the World Turns,1999
